-122.22,36.604,0.035018,-0.029224,-0.044101,0.0015993,0.0024874,0.0013365
-121.66,36.974,0.12736,-0.11672,-0.16686,0.012679,0.0096072,0.010357
-118.39,33.896,0.027724,-0.028135,-0.09959,0.0062859,0.0065407,0.0060859
-124.65,29.899,0.0026504,0.0010183,0.00073814,0.0018736,0.00089303,0.0017288
-120.68,35.079,0.03211,-0.022981,-0.028478,0.00289,0.0025523,0.0028159
-120.24,34.854,0.034455,-0.024361,-0.044595,0.003548,0.0028631,0.0037733
-120.68,34.983,0.02804,-0.026774,-0.025017,0.0027627,0.0025694,0.0030983
-118.56,34.195,0.047783,-0.032263,-0.11657,0.006359,0.0055631,0.0076525
-120.37,35.196,0.050415,-0.022757,-0.039268,0.0034399,0.0029256,0.0036735
-120.51,34.992,0.028375,-0.018722,-0.025989,0.0034326,0.0028862,0.0044424
-119.3,35.487,0.031757,0.025731,-0.064365,0.007433,0.0016991,0.00438
-120.25,34.584,0.010424,-0.025654,-0.026729,0.004347,0.002562,0.0051154
-119.8,35.316,0.18135,-0.031125,-0.19901,0.012607,0.0064571,0.01064
-120.44,34.713,0.025071,-0.016969,-0.032005,0.0035922,0.0041414,0.0032293
-120.45,34.542,0.021043,-0.023466,-0.034241,0.0022146,0.002168,0.0022536
-117.79,33.794,0.061864,-0.0043729,-0.10813,0.0050361,0.0044379,0.0058356
-118.89,34.153,0.024512,-0.0038476,-0.065795,0.0040624,0.0035864,0.0041251
-118.86,33.609,0.017269,-0.0023286,-0.041794,0.0017931,0.0012901,0.0014126
-118.85,34.31,0.058856,0.025932,-0.15204,0.0062836,0.007242,0.0078213
-118.73,34.131,0.020168,-0.017648,-0.05769,0.0049359,0.00354,0.0049384
-118.4,34.311,0.052194,0.0014625,-0.10825,0.006516,0.0059706,0.0049
-118.13,35.063,0.03642,0.02734,-0.064389,0.0077252,0.0039776,0.0051746
-119.22,34.797,0.10884,0.061555,-0.14186,0.0044246,0.0076734,0.0077678
-119.48,34.879,0.109,0.0039945,-0.13541,0.0040481,0.0042268,0.002804
-119.01,34.528,0.078143,0.047977,-0.17045,0.0038746,0.0037291,0.0036361
-119.8,34.737,0.049539,-0.020965,-0.07131,0.0027952,0.0029027,0.005138
-119.5,36.185,-0.0082769,-0.00090849,-0.015567,0.0042259,0.0012182,0.0029442
-120.33,35.26,0.06233,-0.022253,-0.046564,0.0044718,0.0027445,0.0040196
-120.53,36.711,-0.0028805,0.0027038,-0.024144,0.0061684,0.0020491,0.0059451
-118.74,37.559,0.069728,0.029362,0.0067538,0.008811,0.011433,0.0086839
-118.69,37.242,0.036764,-0.010967,-0.01451,0.0029681,0.0026994,0.0033308
-118.8,37.083,0.028407,-0.01052,-0.011906,0.0021107,0.0020423,0.0020405
-118.65,36.928,0.028582,-0.0099256,-0.014478,0.0015757,0.0022302,0.0016486
-118.33,36.667,0.034398,-0.0070621,-0.023405,0.0016783,0.0024831,0.0019833
-118.83,37.577,0.16619,0.034885,-0.015561,0.02176,0.019584,0.0099877
-118.87,37.568,0.15265,-0.017678,-0.026147,0.019646,0.0088566,0.0089031
-120.58,35.93,0.051457,-0.060924,0.074322,0.016969,0.0076733,0.011108
-119.43,35.268,0.078982,0.0084233,-0.11478,0.0047609,0.0020802,0.0032352
-120.07,35.459,0.23818,-0.079494,-0.22576,0.012314,0.0074068,0.012974
-120.7,35.915,0.07038,0.0041905,0.004787,0.0058625,0.0080876,0.0057875
-121.45,36.758,-0.14224,-0.070541,0.12877,0.019471,0.011188,0.017891
-120.52,35.121,0.034924,-0.020336,-0.028468,0.0033068,0.0024788,0.0036746
-120.25,35.722,0.49098,-0.013523,-0.53322,0.019761,0.010459,0.016749
-120.42,35.967,0.048507,0.078943,-0.14641,0.023697,0.0073903,0.024005
-120.13,34.949,0.053168,-0.024331,-0.056951,0.0033246,0.003629,0.0030284
-120.18,35.5,0.20339,-0.045266,-0.15506,0.0054432,0.004789,0.0079809
-122.13,37.489,0.13255,-0.059584,-0.14408,0.0074414,0.0052059,0.0064583
-121.9,37.672,0.12216,-0.089218,-0.071349,0.011546,0.012164,0.013187
-121.98,37.632,0.048482,-0.097625,-0.018708,0.010172,0.0080227,0.0097212
-121.69,37.892,0.0021793,-0.014296,-0.012346,0.0066188,0.0050497,0.0065545
-121.55,37.746,0.0080345,-0.014457,-0.017185,0.0052364,0.0035917,0.0053785
-120.99,37.393,0.0043514,0.010241,-0.013537,0.0034467,0.0034865,0.0037769
-119.07,37.852,0.083532,0.042817,-0.0088642,0.011499,0.012301,0.0073857
-118.73,37.669,0.091061,-0.015573,0.01863,0.0080657,0.0063138,0.010208
-118.97,37.685,0.10018,0.0069423,0.162,0.018772,0.011963,0.034535
-119.14,37.603,-0.0038009,-0.0056042,0.048715,0.004513,0.0035139,0.0057342
-118.85,37.706,0.080422,-0.010506,0.14418,0.0086578,0.0084421,0.037161
-118.43,37.643,0.014748,-0.017645,-0.003456,0.0054789,0.0040593,0.0034736
-118.88,37.656,0.18622,0.027113,0.095291,0.022684,0.020885,0.031873
-118.14,39.391,0.014197,-0.018303,-6.0842e-05,0.0026509,0.0027154,0.0025594
-118.93,37.674,0.14567,0.039047,0.1546,0.024269,0.020641,0.036146
-118.89,37.605,0.18322,-0.033021,0.0013342,0.023426,0.01048,0.011418
-118.87,37.727,0.10879,-0.029231,0.1108,0.015199,0.0082019,0.02359
-119.05,38.054,0.095989,0.0026308,-0.076515,0.0067597,0.00429,0.0056228
-121.16,37.237,0.028756,0.0049501,-0.019237,0.0034011,0.0033935,0.0058065
-118.88,37.939,0.11364,-0.041534,-0.064015,0.012074,0.0042313,0.0096425
-118.56,37.819,0.03536,-0.04303,-0.0044595,0.0061622,0.0048599,0.005117
-118.13,37.574,0.017329,-0.016115,-0.017293,0.0034669,0.0024318,0.0028242
-118.57,39.195,0.018241,-0.019612,-0.0010046,0.0030457,0.0025522,0.003977
-119.05,38.164,0.07244,0.0020208,-0.059233,0.0033594,0.0033022,0.0032798
-119.03,38.978,0.030159,-0.013297,-0.019808,0.0038713,0.0037625,0.0031651
-119.78,39.819,0.025321,-0.0036411,-0.012788,0.0033092,0.0026516,0.0029579
-118.3,38.519,0.026558,-0.024869,-0.016619,0.0025796,0.0025423,0.0025124
-118.34,40.958,0.0053303,-0.0002016,-0.0040748,0.0024581,0.0020243,0.0022735
-120.39,38.952,0.0092195,0.0030277,-0.0087293,0.0018169,0.001544,0.0017313
-119.73,40.409,0.016207,-0.0050002,-0.010241,0.0023128,0.0019158,0.0021244
-120.18,38.785,0.012001,0.0063653,-0.0099534,0.0018031,0.0016023,0.0015965
-119.46,38.961,0.045611,0.00016526,-0.030735,0.003766,0.0026796,0.0032552
-122.05,38.105,0.045401,-0.020936,-0.06114,0.006755,0.0043473,0.006497
-121.31,38.064,0.00050289,0.0026991,-0.0056615,0.0023071,0.0021356,0.0023301
-122.13,38.208,0.027847,-0.0111,-0.036518,0.0067271,0.0065568,0.0085034
-121.29,38.233,-0.0015781,0.0011039,-0.0051988,0.0018392,0.0018004,0.0020584
-121.83,38.001,0.011942,-0.033728,-0.017471,0.0057315,0.0046024,0.0052554
-121.95,37.879,0.11727,-0.016598,-0.11561,0.0062624,0.0061846,0.008202
